timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-05-04T16:54:09,codecarbon,8438f1e7-ab2f-4e56-9f90-3ea1a7ac07aa,0.0621228218078613,9.657027974540755e-07,1.5545056862369872e-05,27.0,59.55025717638869,2.668530464172364,4.6470522880554203e-07,1.0147230339995622e-06,4.5209954325476563e-08,1.5246382171305807e-06,India,IND,telangana,,,Linux-6.5.0-28-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,12,AMD Ryzen 5 4600H with Radeon Graphics,1,1 x NVIDIA GeForce GTX 1650 Ti,78.4378,17.3724,7.116081237792969,machine,N,1.0
2024-05-04T16:54:09,codecarbon,3fa949cd-3c34-4f6b-8d7e-5ea96f257d4b,0.1105027198791503,1.2180948906391087e-06,1.1023211844661014e-05,27.0,33.33892855697174,2.668530464172364,8.274596929550171e-07,1.0147230339995622e-06,8.092863531544483e-08,1.923111362270024e-06,India,IND,telangana,,,Linux-6.5.0-28-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,12,AMD Ryzen 5 4600H with Radeon Graphics,1,1 x NVIDIA GeForce GTX 1650 Ti,78.4378,17.3724,7.116081237792969,machine,N,1.0
2024-05-04T17:00:02,codecarbon,6321764f-f1b0-4171-84b9-057947abba77,1.9823439121246336,1.501951302114662e-05,7.5766434518665475e-06,27.0,13.402914591383883,2.668530464172364,1.486647069454193e-05,7.377505902000231e-06,1.4686227819633286e-06,2.371259937850549e-05,India,IND,telangana,,,Linux-6.5.0-28-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,12,AMD Ryzen 5 4600H with Radeon Graphics,1,1 x NVIDIA GeForce GTX 1650 Ti,78.4378,17.3724,7.116081237792969,machine,N,1.0
2024-05-04T17:03:39,codecarbon,c604483b-4fa1-4b3b-9a23-69eb1c2d276f,1.318010330200195,1.0009230307629311e-05,7.594197160889467e-06,27.0,13.506314604978254,2.668530464172364,9.883974194526672e-06,4.942226176000639e-06,9.762339719071631e-07,1.5802434342434474e-05,India,IND,telangana,,,Linux-6.5.0-28-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,12,AMD Ryzen 5 4600H with Radeon Graphics,1,1 x NVIDIA GeForce GTX 1650 Ti,78.4378,17.3724,7.116081237792969,machine,N,1.0
2024-05-04T17:03:40,codecarbon,efb2994c-8b9c-4162-b9da-5476ea75afbd,0.8317306041717529,6.973414974726132e-06,8.384223136372792e-06,27.0,18.0363829596833,2.668530464172364,6.23683512210846e-06,4.157781104000349e-06,6.149148660735667e-07,1.1009531092182375e-05,India,IND,telangana,,,Linux-6.5.0-28-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,12,AMD Ryzen 5 4600H with Radeon Graphics,1,1 x NVIDIA GeForce GTX 1650 Ti,78.4378,17.3724,7.116081237792969,machine,N,1.0
2024-05-04T17:03:40,codecarbon,5450c76a-c488-41b3-89e3-3bc7879c0e4b,1.0932729244232178,9.670585711979111e-06,8.84553664134787e-06,27.0,20.6269563096027,2.668530464172364,8.198452591896056e-06,6.2597272299982215e-06,8.096071177220666e-07,1.5267786939616343e-05,India,IND,telangana,,,Linux-6.5.0-28-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,12,AMD Ryzen 5 4600H with Radeon Graphics,1,1 x NVIDIA GeForce GTX 1650 Ti,78.4378,17.3724,7.116081237792969,machine,N,1.0
2024-05-04T17:03:40,codecarbon,978749d0-3e12-4435-87d1-ad62bec3bf48,1.6078507900238037,1.4720868748217966e-05,9.155618692702218e-06,27.0,22.382883617403795,2.668530464172364,1.2057795524597169e-05,9.99223021599764e-06,1.1910781912426198e-06,2.324110393183743e-05,India,IND,telangana,,,Linux-6.5.0-28-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,12,AMD Ryzen 5 4600H with Radeon Graphics,1,1 x NVIDIA GeForce GTX 1650 Ti,78.4378,17.3724,7.116081237792969,machine,N,1.0
2024-05-04T17:03:41,codecarbon,0a9deec8-1c53-4259-bdf1-b1c4de6f1a1c,1.982438802719116,1.873617529914296e-05,9.451073734757605e-06,27.0,24.059301936192306,2.668530464172364,1.4867187738418578e-05,1.3244455039999534e-05,1.4687715884459369e-06,2.9580414366864048e-05,India,IND,telangana,,,Linux-6.5.0-28-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,12,AMD Ryzen 5 4600H with Radeon Graphics,1,1 x NVIDIA GeForce GTX 1650 Ti,78.4378,17.3724,7.116081237792969,machine,N,1.0
2024-05-04T17:03:45,codecarbon,91a3684c-01e9-467c-bcac-0be3f992ecac,0.1225645542144775,1.3591493593077546e-06,1.1089253071727074e-05,27.0,33.677064406134754,2.668530464172364,9.181487560272216e-07,1.1377786879995103e-06,8.987876203605085e-08,2.145806206062783e-06,India,IND,telangana,,,Linux-6.5.0-28-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,12,AMD Ryzen 5 4600H with Radeon Graphics,1,1 x NVIDIA GeForce GTX 1650 Ti,78.4378,17.3724,7.116081237792969,machine,N,1.0
2024-05-04T17:03:45,codecarbon,af8b0196-036c-4bc2-bcc1-f5420eedb14e,0.3644173145294189,3.825356356657761e-06,1.0497186067016432e-05,27.0,30.087127793658908,2.668530464172364,2.731817364692688e-06,3.038335763998548e-06,2.692665673888921e-07,6.039419696080128e-06,India,IND,telangana,,,Linux-6.5.0-28-generic-x86_64-with-glibc2.35,3.10.12,2.3.5,12,AMD Ryzen 5 4600H with Radeon Graphics,1,1 x NVIDIA GeForce GTX 1650 Ti,78.4378,17.3724,7.116081237792969,machine,N,1.0
